Account,date,daily_pnl,trade_count,total_volume,side_bias,win_rate,classification,value,segment
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-10,14133.265684,103,2600586.37,0.18446601941747573,1.0,Extreme Fear,20,Whale
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,35,23760.49,-0.6571428571428571,0.0,Extreme Fear,20,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,4297.3227640000005,14,54999.92,1.0,1.0,Extreme Fear,20,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-10,0.0,3,4998.5,1.0,0.0,Extreme Fear,20,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,0.0,61,145960.21,1.0,0.0,Extreme Fear,20,Retail
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,9163.142483,358,7660851.18,0.329608938547486,1.0,Extreme Fear,20,Whale
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-10,5832.316116,667,3357137.76,0.37631184407796103,1.0,Extreme Fear,20,Whale
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-10,9791.668235,1428,1972859.59,-0.18347338935574228,0.8603550295857988,Extreme Fear,20,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,1591.753271,53,115769.39,-0.9622641509433962,1.0,Fear,34,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,33.01095,9,7666.75,0.1111111111111111,1.0,Fear,34,Retail
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-12,0.0,39,99440.18000000001,-1.0,0.0,Fear,34,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,78.714444,7,5169.82,-1.0,1.0,Fear,34,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-12,0.0,10,179993.79,1.0,0.0,Fear,34,Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,24,49275.18,-0.75,1.0,Fear,34,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,-2493.849701,11,54999.26,-1.0,0.0,Fear,34,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-12,0.0,3,2000.46,1.0,0.0,Fear,34,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,1215.156099,334,451312.46,0.7964071856287425,1.0,Fear,34,Whale
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,4544.583988,251,7092968.81,0.16334661354581673,1.0,Fear,34,Whale
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-12,289639.089112,2617,8161190.8,-0.30531142529614064,1.0,Fear,34,Whale
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-12,-15387.62119,57,1407520.53,0.6491228070175439,0.0,Fear,34,Whale
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-12,8096.937709,553,990831.72,-0.19349005424954793,0.768361581920904,Fear,34,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,-2315.377191,27,115001.41,0.25925925925925924,0.0,Neutral,45,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,465.046501,22,19388.739999999998,-0.18181818181818182,0.9230769230769231,Neutral,45,Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,924.898908,25,101871.15000000001,0.28,0.1111111111111111,Neutral,45,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,9,3280.19,0.7777777777777778,0.6666666666666666,Neutral,45,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,15,65244.9,1.0,0.0,Neutral,45,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-13,5770.595066,22,625667.75,0.2727272727272727,1.0,Neutral,45,Whale
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,20,79978.34,-0.9,1.0,Neutral,45,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,0.0,37,69999.58,0.40540540540540543,0.0,Neutral,45,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-13,0.0,11,4223.59,1.0,0.0,Neutral,45,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,0.0,42,50020.82,1.0,0.0,Neutral,45,Retail
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,3896.9493979999997,41,1119705.4,0.12195121951219512,1.0,Neutral,45,Whale
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-13,66.447417,1,22791.99,-1.0,1.0,Neutral,45,Retail
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-13,5090.880874,690,1008417.36,-0.17101449275362318,0.9289099526066351,Neutral,45,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,0.0,42,61324.83,1.0,0.0,Fear,44,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,-21.766132,41,35923.43,0.8048780487804879,0.25,Fear,44,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,0.0,10,199987.63,1.0,0.0,Fear,44,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,1470.407794,84,160429.83,-1.0,1.0,Fear,44,Retail
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,0.0,12,2726.7,1.0,0.0,Fear,44,Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,6,18027.760000000002,-1.0,1.0,Fear,44,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,13956.614828,29,32999.21,1.0,1.0,Fear,44,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-28,1617.77036,37,45331.45,0.35135135135135137,1.0,Fear,44,Retail
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,54,347258.0,0.8518518518518519,1.0,Fear,44,Whale
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-28,0.0,167,297810.47,1.0,0.0,Fear,44,Whale
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-28,1841.802102,246,281273.3,0.3089430894308943,1.0,Fear,44,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,-5018.466447,97,56306.5,-1.0,0.0,Fear,26,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,28.499012000000004,15,7029.76,1.0,1.0,Fear,26,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,23,350341.06,0.7391304347826086,1.0,Fear,26,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,0.0,8,219994.47999999998,1.0,0.0,Fear,26,Retail
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,0.0,7,1549.8899999999999,1.0,0.0,Fear,26,Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,83,42161.72,-0.9518072289156626,0.8148148148148148,Fear,26,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,19573.830158,86,99999.07,1.0,1.0,Fear,26,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-29,7.57416,10,7212.530000000001,-0.6,1.0,Fear,26,Retail
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-29,720.749699,600,1550608.07,0.18,1.0,Fear,26,Whale
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-29,-3661.1103980000003,965,1332948.75,0.04248704663212435,0.6666666666666666,Fear,26,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,716.143949,155,113285.54,-0.07096774193548387,1.0,Fear,34,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,3.5652170000000005,52,19507.03,0.5384615384615384,0.5,Fear,34,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,798.187528,16,7544.88,0.875,1.0,Fear,34,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,47,444763.7,-0.10638297872340426,1.0,Fear,34,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,2112.5276,40,722103.27,-0.1,1.0,Fear,34,Whale
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,0.0,1,149.99,1.0,0.0,Fear,34,Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,52,49526.1,-0.9615384615384616,1.0,Fear,34,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,5544.028638,8,39999.89,1.0,1.0,Fear,34,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-31,92.902727,7,3571.96,-0.14285714285714285,1.0,Fear,34,Retail
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-31,0.0,33,282777.74,1.0,0.0,Fear,34,Whale
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-31,-8320.5,3,416000.0,-1.0,0.0,Fear,34,Whale
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-31,41.27745400000002,81,65542.37,-0.9506172839506173,0.7088607594936709,Fear,34,Retail
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-03,0.0,1,54768.6,1.0,0.0,Fear,25,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,149.51234499999998,85,38532.12,0.5058823529411764,0.47619047619047616,Fear,25,Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,160.127816,26,19222.63,-0.46153846153846156,1.0,Fear,25,Retail
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-03,0.0,142,673491.65,-1.0,0.0,Fear,25,Whale
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,14,8893.3,0.7142857142857143,1.0,Fear,25,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,60,999996.66,1.0,0.0,Fear,25,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-03,0.0,9,279939.1,1.0,0.0,Fear,25,Whale
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,0.0,49,110787.03,1.0,0.0,Fear,25,Retail
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,298.031364,20,18458.769999999997,0.9,1.0,Fear,25,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,0.0,85,478472.76,0.36470588235294116,0.0,Fear,25,Whale
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,0.0,6,3997.21,1.0,0.0,Fear,25,Retail
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,8,340220.0,0.75,1.0,Fear,25,Whale
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,9,49999.95,1.0,0.0,Fear,25,Retail
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,361.071464,24,680921.11,0.0,1.0,Fear,25,Whale
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,3869.208803,937,4382512.84,-0.06296691568836713,0.9558232931726908,Fear,25,Whale
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-03,-5862.0887760000005,12,84612.07,1.0,0.0,Fear,25,Retail
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-03,-3368.876326,261,445407.35,0.47126436781609193,0.0,Fear,25,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-15,0.0,1,16.37,1.0,0.0,Fear,38,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-15,-48.794434,17,3173.6,-0.29411764705882354,0.2,Fear,38,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,51,171059.99,-1.0,0.0,Fear,38,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,40966.673478000004,731,18452080.43,-0.5294117647058824,1.0,Fear,38,Whale
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,0.0,8,8999.61,-1.0,0.0,Fear,38,Retail
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,6,8664.4,1.0,1.0,Fear,38,Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,36,58792.0,0.9444444444444444,1.0,Fear,38,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,3204.26268,77,209997.71,1.0,1.0,Fear,38,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-15,191.802066,38,19793.17,-0.21052631578947367,0.9333333333333333,Fear,38,Retail
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,73.34455,21,19270.35,-0.14285714285714285,1.0,Fear,38,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,0.0,50,73308.2,-1.0,0.0,Fear,38,Retail
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,554.38798,28,1004793.29,-0.42857142857142855,1.0,Fear,38,Whale
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-15,18951.678454,27,622637.68,-1.0,1.0,Fear,38,Whale
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-15,920.056063,40,99581.44,-0.25,1.0,Fear,38,Retail
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-16,-95.985744,88,68679.46,-1.0,0.011363636363636364,Fear,29,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-16,8.738942,9,294.21,-0.3333333333333333,1.0,Fear,29,Retail
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-16,0.0,78,96043.49,-1.0,0.0,Fear,29,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,11,8458.880000000001,0.8181818181818182,1.0,Fear,29,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,1,166444.0,1.0,1.0,Fear,29,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-16,0.0,4,74998.81999999999,1.0,0.0,Fear,29,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,41498.141783,886,34759929.84,0.23702031602708803,0.9,Fear,29,Whale
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,70.94968,4,1977.52,1.0,1.0,Fear,29,Retail
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,-14838.4,53,244000.02,1.0,0.0,Fear,29,Retail
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,44,36300.0,0.4090909090909091,1.0,Fear,29,Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,35,93770.65999999999,0.5428571428571428,1.0,Fear,29,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,912.29492,39,149999.52,-0.9487179487179487,1.0,Fear,29,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-16,71.93199,4,1426.15,1.0,1.0,Fear,29,Retail
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-16,0.0,4,168138.0,1.0,0.0,Fear,29,Retail
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,100.22198900000001,47,18802.76,-0.19148936170212766,0.8947368421052632,Fear,29,Retail
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-16,9556.6,15,255891.99,-1.0,1.0,Fear,29,Whale
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-16,1958.056487,286,357560.58,-0.11888111888111888,0.4968553459119497,Fear,29,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-17,-133.41237,125,91365.76,-0.04,0.29850746268656714,Fear,30,Retail
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-17,-15.688322,10,1624.29,0.4,0.25,Fear,30,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,29,13239.61,-0.5172413793103449,1.0,Fear,30,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,6,169642.0,1.0,0.0,Fear,30,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-17,1713.120195,9,176726.77,-0.7777777777777778,1.0,Fear,30,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,0.0,5,738096.51,1.0,0.0,Fear,30,Whale
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,34,251215.42,-0.058823529411764705,1.0,Fear,30,Whale
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,0.0,96,189999.95,-1.0,0.0,Fear,30,Retail
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,18.57004,13,3949.9700000000003,-0.07692307692307693,1.0,Fear,30,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,0.0,105,123285.01,-1.0,0.0,Fear,30,Retail
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-17,0.0,11,11950.72,-1.0,0.0,Fear,30,Retail
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-17,3359.966896,588,833455.5,-0.20748299319727892,1.0,Fear,30,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-18,951.934443,689,528313.42,-0.09433962264150944,1.0,Fear,33,Whale
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-18,22.793679,8,1284.33,0.0,0.8571428571428571,Fear,33,Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-18,11.209037,7,521.98,-0.7142857142857143,1.0,Fear,33,Retail
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-18,0.0,58,87844.56,-1.0,0.0,Fear,33,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-18,0.0,4,49998.06,1.0,0.0,Fear,33,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,43400.145539,379,22266842.28,-0.525065963060686,1.0,Fear,33,Whale
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,-42923.271911,65,575327.59,-0.5384615384615384,0.7692307692307693,Fear,33,Whale
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,6,24291.37,0.6666666666666666,1.0,Fear,33,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,0.0,46,162886.99,-1.0,0.0,Fear,33,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-18,0.0,20,7661.61,-1.0,0.0,Fear,33,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,0.0,50,58289.06,-1.0,0.0,Fear,33,Retail
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-18,2945.701617,562,847389.21,0.15302491103202848,0.9843260188087775,Fear,33,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-19,371.503,411,226906.97,-0.40632603406326034,1.0,Fear,32,Retail
0x271b280974205ca63b716753467d5a371de622ab,2025-04-19,5942.547242,313,2716221.67,-0.744408945686901,1.0,Fear,32,Whale
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-19,40.803149000000005,7,529.16,-0.42857142857142855,1.0,Fear,32,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,2,750.15,-1.0,1.0,Fear,32,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-19,721.976596,18,150720.99000000002,-0.4444444444444444,1.0,Fear,32,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,62373.791703999996,637,27480723.29,0.24646781789638933,1.0,Fear,32,Whale
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,0.0,85,35213.62,-1.0,0.0,Fear,32,Retail
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,0.0,39,50220.57,-1.0,0.0,Fear,32,Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,55,63371.38,0.01818181818181818,0.8125,Fear,32,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,0.0,96,337108.33999999997,-1.0,0.0,Fear,32,Whale
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,56.13971,22,14645.15,0.0,1.0,Fear,32,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-19,0.0,19,6210.82,-1.0,0.0,Fear,32,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,0.0,98,141602.3,-1.0,0.0,Fear,32,Retail
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-19,0.0,13,104360.03,-1.0,0.0,Fear,32,Retail
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-19,976.5105639999999,971,1377878.27,-0.18846549948506694,0.4873096446700508,Fear,32,Whale
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-20,-1892.58947,603,581052.14,-0.014925373134328358,0.7432835820895523,Fear,37,Whale
0x271b280974205ca63b716753467d5a371de622ab,2025-04-20,8277.307357,863,2657908.25,-0.031286210892236384,1.0,Fear,37,Whale
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-20,7.707293999999999,2,174.29,-1.0,1.0,Fear,37,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,21,12197.01,0.42857142857142855,0.9166666666666666,Fear,37,Retail
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-20,0.0,8,124997.05,1.0,0.0,Fear,37,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,0.0,160,8411089.25,1.0,0.0,Fear,37,Whale
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,-458.08035,38,50678.6,1.0,0.0,Fear,37,Retail
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,55,62440.0,0.7090909090909091,0.8545454545454545,Fear,37,Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,52,60112.75,0.9230769230769231,0.22,Fear,37,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-20,43.224447,44,14452.29,-0.7727272727272727,1.0,Fear,37,Retail
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,0.0,73,83279.77,-1.0,0.0,Fear,37,Retail
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-20,807.262731,63,67712.65,0.30158730158730157,1.0,Fear,37,Retail
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-21,3434.689308,97,86106.24,-1.0,1.0,Fear,39,Retail
0x271b280974205ca63b716753467d5a371de622ab,2025-04-21,2638.012587,353,693974.34,-0.6543909348441926,1.0,Fear,39,Whale
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,19.956089,6,470.03000000000003,0.3333333333333333,1.0,Fear,39,Retail
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-21,-3533.6725370000004,124,180926.84,-0.8709677419354839,0.9354838709677419,Fear,39,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,12,2999.74,0.5,0.625,Fear,39,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,23,702502.7,-0.9130434782608695,0.0,Fear,39,Whale
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-21,459.153994,9,150455.44999999998,-1.0,1.0,Fear,39,Retail
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,39772.479641,869,40012549.38,-0.005753739930955121,0.7053571428571429,Fear,39,Whale
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0.0,6,6996.37,-1.0,0.0,Fear,39,Retail
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,17,28952.5,-0.17647058823529413,0.4117647058823529,Fear,39,Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,0.0,18,47745.34,-1.0,0.0,Fear,39,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-21,596.556385,108,53826.78,-0.4074074074074074,1.0,Fear,39,Retail
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,21,51130.65,1.0,0.0,Fear,39,Retail
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-21,711.68096,55,85418.48,0.05454545454545454,1.0,Fear,39,Retail
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-23,2654.14315,568,1472966.88,-0.22887323943661972,0.9882352941176471,Greed,72,Whale
0x271b280974205ca63b716753467d5a371de622ab,2025-04-23,-108176.9187,469,9394438.39,0.006396588486140725,0.2796610169491525,Greed,72,Whale
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,50.899228,13,1184.41,-1.0,0.8,Greed,72,Retail
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-23,29.8368,2,2569.38,0.0,1.0,Greed,72,Retail
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,45,15144.58,-0.5111111111111111,0.9411764705882353,Greed,72,Retail
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,121,811877.66,0.09090909090909091,0.45454545454545453,Greed,72,Whale
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,1656.211757,211,11516582.93,-0.6492890995260664,0.7564102564102564,Greed,72,Whale
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,0.0,18,9499.6,-1.0,0.0,Greed,72,Retail
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10148.4512,167,272792.47000000003,-0.0658682634730539,1.0,Greed,72,Whale
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,154,368639.17,0.2597402597402597,1.0,Greed,72,Whale
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,-358963.139984,1242,2496855.07,0.8856682769726248,0.7241673783091375,Greed,72,Whale
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,0.0,4,71206.52,1.0,0.0,Greed,72,Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-23,-27087.802198,1950,1240447.02,0.5620512820512821,0.026920551543007223,Greed,72,Whale
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-23,17381.164,248,1731837.76,0.967741935483871,1.0,Greed,72,Whale
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,6653.134804,550,492035.18,0.21818181818181817,1.0,Greed,72,Whale
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.700490000003,28,79230.9,-1.0,1.0,Greed,72,Retail
